"Temperatura";"Vlaga";"Vjetar";"Sunce";"O3";"NO";"NO2"
"31.5241";"29.1797";"2.61583";"1017.26";"79.822";"0.313889";"1.99722"
"31.3676";"29.3652";"1.71528";"1004.45";"79.314";"1.61111";"1.44444"
"31.3487";"29.2496";"0.81917";"1011.36";"80.594";"1.18056";"0.405556"
"31.6135";"29.0712";"0.9775";"1010.75";"80.244";"1.19722";"0.88611"
"31.7489";"29.1812";"0.88417";"1004.02";"80.578";"0.205556";"1.2"
"32.0425";"30.1031";"1.41139";"1001.73";"78.478";"0.77222";"1.10833"
"32.3201";"29.1131";"1.00667";"989.99";"79.308";"1.48889";"2.19167"
"32.6938";"28.354";"1.22528";"979.25";"79.451";"1.02571";"1.42"
"32.5981";"27.885";"1.24389";"607.81";"82.661";"0.66944";"1.31944"
"32.3941";"28.3003";"1.34917";"951.6";"83.372";"0.94722";"0.93056"
"32.4303";"27.7185";"1.695";"981.56";"83.642";"1.01944";"0.79722"
"32.1356";"27.9583";"1.48972";"972.22";"84.247";"0.88889";"0.81667"
"32.1912";"28.2819";"0.96722";"666.92";"84.036";"1.72778";"0.52222"
"32.4486";"27.8136";"1.33583";"203.865";"84.036";"-0.175";"1.975"
"32.6471";"27.7791";"1.68028";"470.417";"82.947";"1.23056";"1.36667"
"32.7339";"27.1239";"1.61361";"908.91";"83.2";"1.45556";"1.35"
"32.4141";"27.4998";"0.78361";"941.48";"84.572";"0.62222";"1.47222"
"32.6083";"27.7025";"1.04333";"933.81";"84.231";"0.461111";"1.54722"
"33.0484";"27.2528";"0.88528";"931.86";"83.989";"1.31389";"0.266667"
"33.0165";"26.5397";"1.08";"938.9";"84.244";"1.22222";"0.86944"
"32.7309";"26.1691";"1.4125";"939.95";"84.289";"-0.90278";"2.26667"
"32.9273";"26.729";"1.28028";"936.21";"84.097";"1.36389";"1.61111"
"32.9989";"27.6476";"1.21333";"927.89";"81.086";"1.73611";"0.61111"
"32.7999";"26.4744";"1.33139";"916.81";"84.95";"0.99722";"0.86944"
"33.2732";"25.8227";"1.08278";"904.41";"82.164";"0.93611";"2.01667"
"33.6825";"25.2496";"1.30583";"892.36";"82.653";"0.58611";"1.90556"
"33.2476";"26.3791";"1.68278";"867.95";"82.839";"1.58333";"1.51667"
"32.8123";"26.9874";"1.30306";"864.67";"84.325";"0.71389";"1.65833"
"33.1912";"26.6478";"1.63278";"864.08";"83.111";"0.85";"1.55"
"33.5506";"26.1578";"1.9575";"847.89";"81.475";"0.8";"1.44167"
"33.0998";"26.1923";"1.56639";"842.36";"83.467";"1.41111";"0.408333"
"33.1005";"25.8974";"2.065";"839.33";"83.733";"-0.002778";"2.31389"
"33.4937";"25.6823";"1.70389";"837.63";"83.564";"1.50556";"1.90556"
"33.9045";"24.9779";"1.67889";"843.74";"82.664";"1.16944";"1.075"
"33.753";"26.0955";"1.19722";"826.78";"81.394";"2.22222";"0.497222"
"33.4544";"25.9794";"0.87444";"811.28";"84.103";"2.13056";"0.427778"
"33.3457";"26.434";"0.91694";"798.55";"84.042";"0.84722";"1.46389"
"33.2923";"26.5564";"1.34028";"791.94";"84.939";"1.13889";"1.49167"
"33.3134";"28.538";"1.8025";"784.02";"80.519";"0.71944";"2.38889"
"33.0597";"28.2543";"2.26889";"767.37";"80.719";"0.82222";"1.95556"
"32.9792";"28.3414";"2.0125";"751.84";"80.375";"1.68056";"2.09722"
"33.0579";"29.0098";"2.5175";"730.26";"79.278";"0.086111";"4.08611"
"32.9267";"29.5289";"3.38139";"713.94";"80.041";"0.89118";"2.47941"
"32.6031";"30.1";"2.23806";"732.33";"80.236";"1.73333";"0.89722"
"32.6634";"29.9816";"3.06917";"732.8";"80.531";"0.52778";"1.67222"
"32.8511";"29.6419";"2.58306";"719.09";"80.914";"0.92778";"1.78611"
"32.7895";"29.627";"3.01083";"709.09";"80.678";"0.97778";"1.81944"
"32.745";"29.9366";"2.84083";"698.69";"80.878";"1.36944";"1.47222"
"32.9429";"29.434";"2.12611";"694.57";"80.875";"1.18889";"0.95"
"33.0449";"29.3659";"3.01056";"675.92";"80.294";"1.34444";"0.95556"
"32.6628";"29.6921";"2.67472";"670.64";"80.358";"0.975";"1.81667"
"32.5471";"30.015";"2.23806";"661.72";"80.228";"0.363889";"1.86667"
"32.4134";"30.0551";"2.80083";"653.86";"80.547";"0.53889";"2.36111"
"32.2643";"30.0842";"2.1025";"641.82";"81.208";"1.08611";"1.225"
"32.2214";"30.15";"2.06806";"628.32";"82.308";"0.425";"0.59444"
"32.3058";"30.0566";"2.06444";"618.07";"81.581";"0.93056";"0.93056"
"32.367";"30.1374";"2.29806";"593.27";"81.397";"1.11944";"0.60833"
"32.1005";"30.3398";"2.39861";"586.29";"81.919";"-0.086111";"2.14722"
"32.1181";"30.7821";"2.8775";"581.75";"81.033";"1.65556";"0.236111"
"32.3194";"30.2847";"1.44556";"566.1";"81.689";"1.01944";"0.81389"
"32.5818";"30.3127";"2.03806";"550.77";"80.2";"1.17143";"0.82571"
"32.4816";"30.2368";"3.67778";"531.94";"81.128";"1.73333";"0.63889"
"32.2431";"30.3301";"2.99972";"502.85";"81.656";"1.70833";"0.95833"
"32.2431";"30.2548";"1.75611";"484.386";"81.769";"1.58056";"0.352778"
"32.1328";"30.3813";"1.5075";"479.924";"82.731";"1.98889";"-0.575"
"32.0623";"31.1374";"1.71";"467.528";"81.411";"1.12222";"-0.438889"
"32.2509";"30.9047";"1.21944";"466.838";"79.633";"1.47222";"2.13611"
"32.5009";"30.291";"1.08";"468.917";"81.306";"1.27222";"0.72778"
"32.3036";"31.6452";"2.15972";"456.434";"80.1";"0.85";"1.52222"
"31.8618";"31.9748";"1.79417";"437.023";"81.8";"1.01111";"1.18333"
"31.7164";"32.171";"2.06139";"388.65";"80.508";"-0.172222";"1.53056"
"31.6389";"32.6808";"2.67611";"141.819";"79.622";"0.93889";"1.20556"
"31.6497";"32.4575";"1.94639";"113.791";"81.117";"2.75";"-0.68056"
"31.3702";"33.2188";"2.20806";"111.936";"80.575";"0.73056";"1.14722"
"31.2973";"33.0341";"1.80611";"109.772";"82.308";"1.00556";"0.70278"
"31.2886";"33.6769";"1.7225";"107.988";"80.644";"1.45833";"-0.044444"
"31.3084";"33.752";"1.68194";"105.655";"80.306";"1.73056";"-0.172222"
"31.2185";"34.2109";"1.90694";"103.646";"79.828";"1.19444";"0.497222"
"31.3238";"33.8305";"2.23333";"101.582";"81.617";"2.39722";"-1.31944"
"31.3147";"34.6684";"1.52278";"99.9";"79.978";"0.71944";"2.10556"
"31.0842";"34.9084";"2.10583";"97.882";"80.017";"1.13611";"0.95833"
"30.9742";"35.1743";"1.16389";"95.799";"79.725";"0.825";"1.32778"
"30.9184";"35.1189";"1.71167";"93.752";"80.028";"0.67778";"1.01667"
"30.9865";"35.0543";"1.51417";"91.339";"80.275";"0.436111";"2.10833"
"30.8921";"36.1801";"1.26667";"88.863";"78.761";"1.45833";"1.25"
"30.6984";"36.5901";"2.52778";"86.183";"77.369";"0.53056";"1.94444"
"30.7276";"36.6743";"2.11889";"83.353";"78.878";"1.23056";"2.37222"
"30.4588";"37.5818";"1.50806";"81.215";"79.631";"1.54444";"1.36111"
"30.4306";"37.3288";"1.36694";"79.351";"80.025";"1.23889";"0.81389"
"30.4069";"37.819";"1.80139";"76.914";"78.519";"1.12778";"2.08333"
"30.5074";"37.5864";"1.53833";"74.609";"79.314";"0.84722";"1.92778"
"30.3142";"38.2099";"1.30111";"72.541";"77.625";"0.51111";"2.27778"
"30.27";"38.0399";"0.96833";"70.206";"77.622";"0.98889";"1.66111"
"30.14";"38.8572";"2.04833";"68.014";"77.203";"0.79444";"2.41944"
"30.0234";"39.0573";"1.44889";"65.879";"76.619";"0.375";"3.16944"
"29.9132";"39.6712";"2.29861";"63.954";"76.564";"1.91111";"1.49722"
"29.8168";"39.9885";"1.26222";"61.309";"75.506";"1.52778";"2.24722"
"29.8257";"39.7915";"1.38972";"58.898";"75.636";"0.89444";"3.53333"
"29.9826";"39.1387";"1.3975";"56.536";"76.744";"0.94722";"3.30278"
"30.1109";"39.3726";"1.33139";"54.327";"74.583";"1.38889";"3.14722"
"30.0668";"40.074";"1.43694";"52.411";"75.406";"1.34722";"2.38333"
"29.8611";"40.2196";"1.51667";"50.299";"74.336";"1.11111";"2.59167"
"29.8335";"40.2901";"1.55333";"47.9774";"73.528";"1.27222";"3.24167"
"29.7131";"40.7044";"1.79028";"45.421";"73.975";"2.09444";"3.66389"
"29.651";"41.2973";"1.06889";"43.2726";"74.156";"1.38889";"1.95833"
"29.4831";"41.7504";"1.61917";"41.1415";"74.561";"1.62222";"2.43611"
"29.3605";"42.2088";"1.61111";"38.648";"75.078";"0.64167";"2.93333"
"29.2821";"42.5671";"1.57111";"36.2044";"75.122";"2.58611";"2.23611"
"29.1819";"42.9694";"1.68861";"34.0777";"75.342";"1.68611";"2.26667"
"29.0924";"43.5723";"2.30278";"31.8555";"74.828";"0.96389";"2.63056"
"29.0922";"43.896";"2.00806";"28.7695";"74.233";"2.11111";"1.78889"
"28.8231";"44.0558";"2.52167";"25.9266";"75.603";"0.447222";"2.33889"
"28.7192";"44.5095";"1.60333";"23.8477";"74.619";"1.15556";"2.30278"
"28.5176";"44.9023";"1.44139";"21.6146";"74.833";"1.26944";"2.44722"
"28.4117";"45.4069";"1.7625";"19.4792";"73.122";"0.98056";"3.38889"
"28.3277";"45.7756";"1.08083";"17.2852";"72.167";"1.35";"4.53889"
"28.2552";"46.0733";"1.70556";"15.2691";"71.167";"1.43611";"4.62222"
"28.2333";"46.0267";"2.11889";"13.8411";"73.017";"1.23333";"4.29444"
"28.2042";"46.1921";"1.15028";"12.9579";"73.661";"1.35278";"2.64444"
"28.1476";"46.6489";"0.91167";"12.5369";"73.867";"0.83611";"3.98889"
"28.1035";"47.1285";"1.42639";"12.1897";"72.361";"2.05833";"3.06944"
"27.9212";"47.485";"2.12111";"11.8924";"73.925";"1.32222";"3.39444"
"27.745";"47.8001";"2.30944";"11.697";"74.153";"1.66111";"2.51667"
"27.6484";"48.235";"2.13111";"11.4779";"74.278";"1.53056";"3.34444"
"27.5033";"48.7593";"1.86";"11.3129";"73.822";"0.386111";"3.81389"
"27.4056";"49.0456";"2.31";"11.0482";"73.872";"0.63333";"4.5"
"27.3464";"49.2919";"2.01528";"10.8181";"73.867";"1.76389";"3.16944"
"27.2368";"49.8003";"1.98389";"10.638";"72.694";"0.080556";"4.54722"
"27.1619";"49.9674";"1.36889";"10.3472";"71.731";"1.01667";"4.55"
"27.0831";"50.517";"1.72472";"10.0933";"70.164";"0.93333";"5.4972"
"26.9036";"51.021";"0.96278";"9.9284";"69.647";"1.73333";"4.79722"
"26.8379";"51.359";"1.30111";"9.6549";"68.739";"1.23333";"5.3194"
"26.6921";"51.446";"0.9875";"9.4922";"70.075";"0.79444";"5.0667"
"26.645";"51.997";"0.58917";"9.2621";"69.178";"0.413889";"5.6556"
"26.474";"52.807";"0.72694";"8.9974";"68.056";"0.086111";"5.4083"
"26.385";"52.898";"0.72611";"8.6957";"68.283";"0.91944";"5.0472"
"26.2151";"53.377";"0.87389";"8.4483";"68.383";"-0.66389";"5.8861"
"26.2457";"53.194";"1.13556";"8.2205";"67.819";"0.269444";"5.6583"
"26.2368";"53.033";"1.04722";"7.8299";"70.775";"0.82778";"4.85278"
"26.1157";"53.791";"0.815";"7.691";"69.889";"1.57222";"4.18611"
"26.0495";"54.488";"0.80361";"7.5998";"67.95";"1.59722";"3.93333"
"25.8618";"55.03";"0.51139";"7.3828";"68.297";"0.447222";"4.11111"
"25.7027";"55.073";"0.54444";"7.1246";"64.833";"2.86944";"4.80278"
"25.7595";"54.64";"0.69417";"6.8707";"69.819";"0.341667";"5.3694"
"25.653";"55.191";"0.85056";"6.8186";"68.525";"0.463889";"4.58056"
"25.6118";"55.025";"0.595";"6.5473";"73.197";"1.05278";"3.68333"
"25.4685";"55.714";"0.373611";"6.3346";"72.519";"0.90556";"3.9"
"25.3001";"56.479";"0.81056";"6.135";"71.778";"1.39167";"3.55"
"25.2815";"56.27";"0.87861";"5.8919";"74.367";"-0.405556";"3.74444"
"25.423";"55.743";"0.55083";"5.8529";"73.761";"0.86111";"2.80833"
"25.4855";"55.827";"0.492778";"5.8008";"69.342";"0.76667";"5.3167"
"25.4926";"55.186";"0.77361";"5.7769";"73.622";"1.25278";"3.46944"
"25.5095";"54.268";"0.6";"5.6358";"78.247";"1.125";"2.96944"
"25.3309";"54.724";"0.6725";"5.6055";"78.439";"1.00556";"2.06944"
"25.2691";"55.805";"0.6925";"5.4861";"62.417";"0.305556";"9.4667"
"25.1534";"56.232";"0.79861";"5.3559";"54.514";"1.32222";"13.6917"
"25.002";"57.424";"0.6575";"5.2539";"45.5417";"1.29167";"17.4333"
"24.8576";"57.702";"0.68528";"5.1823";"46.0222";"0.65278";"18.5778"
"24.8342";"57.479";"0.68333";"5.1302";"53.256";"1.63889";"13.7861"
"24.7956";"57.303";"0.69222";"4.99565";"61.217";"-0.244444";"10.5722"
"24.7415";"57.782";"0.426667";"4.77864";"58.764";"1.07778";"10.425"
"24.7474";"57.655";"0.473333";"4.6289";"63.671";"1.06";"7.92"
"24.6109";"57.007";"0.410833";"4.45746";"66.881";"1.08056";"5.5222"
"24.5805";"57.539";"0.60472";"4.36848";"56.725";"1.54167";"11.3861"
"24.4065";"58.613";"0.55722";"4.21874";"54.426";"0.4";"13.1571"
"24.3153";"59.573";"0.87861";"4.14713";"55.047";"1.31944";"11.6806"
"24.1675";"60.059";"0.9825";"3.97135";"55.467";"1.18889";"9.8583"
"24.2263";"59.854";"0.91417";"3.80425";"59.572";"0.94167";"8.7917"
"24.2263";"59.41";"0.77417";"3.67404";"55.625";"1.35278";"10.5833"
"24.2613";"59.691";"0.58889";"3.66319";"46.2028";"0.255556";"15.275"
"24.204";"59.891";"0.77556";"3.73914";"45.625";"1.73333";"15.0111"
"24.1866";"60.417";"0.735";"3.82595";"40.1083";"0.93611";"16.875"
"24.1185";"61.28";"0.79194";"3.7348";"26.5056";"2.36389";"24.4028"
"23.9";"61.822";"0.78139";"3.67621";"18.1417";"3.42222";"31.0778"
"23.7834";"62.16";"0.79278";"3.44617";"22.2029";"3.72286";"28.5429"
"23.6387";"62.315";"0.57";"3.30077";"23.7111";"2.05278";"27.2806"
"23.5901";"62.66";"0.4925";"3.22916";"9.7167";"1.42778";"25.6917"
"23.4182";"63.324";"0.65528";"3.00997";"6.1694";"1.56944";"25.7722"
"23.3092";"63.391";"0.35";"2.79513";"6.1556";"1.40556";"26.0111"
"23.2368";"63.988";"0.445278";"2.65841";"236.067";"1.36111";"22.0556"
"23.209";"64.012";"0.51944";"2.40234";"539.36";"2.52778";"18.3"
"23.225";"64.082";"0.480278";"2.33506";"522.2";"1.22286";"16.8514"
"23.2541";"63.823";"0.337222";"2.2157";"479.466";"1.75714";"11.7714"
"23.1589";"63.526";"0.52167";"2.09852";"56.731";"1.90556";"10.9083"
"23.1474";"63.102";"0.6975";"2.01171";"49.9861";"0.5";"10.3139"
"23.1519";"62.743";"0.62";"1.92491";"51.32";"1.19714";"10.0286"
"23.1536";"62.763";"0.71639";"1.88584";"51.8";"1.11944";"8.5139"
"23.1283";"62.74";"0.63917";"1.94227";"52.556";"1.13889";"8.3444"
"23.104";"62.996";"0.67611";"1.96831";"50.939";"1.06667";"8.8611"
"23.094";"63.099";"0.64778";"1.94661";"49.25";"1.73056";"8.8389"
"23.1363";"62.859";"0.37";"1.84461";"48.3667";"0.166667";"10.2167"
"23.1283";"63.096";"0.287222";"1.74695";"49.7361";"1.65556";"8.6944"
"23.0955";"63.406";"0.315";"1.62543";"49.6639";"1.38889";"8.3056"
"22.9204";"62.898";"0.163889";"1.54296";"53.1";"1.05556";"5.7222"
"22.9195";"62.992";"0.247778";"1.46701";"53.681";"1.50278";"4.90556"
"22.9167";"62.673";"0.316111";"1.30208";"54.536";"-0.088889";"6.5306"
"22.9431";"62.935";"0.495833";"1.25433";"51.919";"1.20556";"5.4056"
"22.8711";"63.085";"0.74333";"1.2348";"47.6445";"1.12222";"7.6972"
"22.7715";"62.877";"0.58306";"1.14583";"47.3139";"1.67222";"8.6778"
"22.8147";"62.854";"0.276389";"1.19357";"47.6611";"1.38333";"8.5194"
"22.801";"63.174";"0.464722";"1.17187";"46.0083";"1.46389";"9.0444"
"22.7817";"63.525";"0.276111";"1.12846";"46.9111";"0.97222";"8.5639"
"22.8088";"63.853";"0.493611";"0.93532";"47.7305";"0.98611";"6.5722"
"22.6408";"63.858";"0.59333";"0.80945";"50.697";"0.94444";"5.5806"
"22.5454";"63.641";"0.50194";"0.78558";"52.654";"1.24571";"5.4457"
"22.5382";"63.222";"0.365833";"0.72916";"52.875";"-0.311111";"6.1778"
"22.6263";"63.171";"0.59722";"0.70095";"51.139";"1.68333";"7.125"
"22.6189";"63.191";"0.4775";"0.72482";"51.831";"0.95556";"4.81944"
"22.5888";"63.18";"0.68";"0.71614";"49.3472";"1.00833";"6.3583"
"22.5232";"63.572";"0.76333";"0.75954";"50.092";"1.11111";"6.3278"
"22.497";"63.972";"0.265833";"0.70746";"47.2111";"0.56111";"8.6694"
"22.4718";"63.898";"0.401667";"0.65537";"45.1972";"1.01944";"9.9889"
"22.5293";"63.768";"0.73639";"0.496954";"45.6556";"1.05556";"9.1667"
"21.9701";"65.662";"0.7575";"0.342874";"40.2882";"0.87647";"-0.56765"
"21.9757";"65.846";"0.345833";"0.290791";"35.9771";"1.40857";"-0.61429"
"21.9987";"65.764";"0.51917";"0.227857";"35.9514";"1.42857";"0.054286"
"21.9583";"65.914";"0.79389";"0.12369";"37.0917";"1.33056";"-0.54722"
"21.9423";"65.87";"0.97417";"0.023864";"38.5639";"1.28056";"-0.463889"
"22.0308";"65.955";"0.79639";"0.11718";"39.6445";"0.82222";"1.05556"
"21.9342";"66.282";"0.67417";"0.017354";"41.025";"1.57222";"9.95"
"21.676";"66.641";"0.75694";"-0.04558";"38.1056";"0.71389";"12.9806"
"21.7055";"66.562";"0.465556";"-0.071622";"37.6556";"0.89722";"12.85"
"21.7296";"66.413";"0.323333";"-0.147577";"38.6";"0.497222";"12.1833"
"21.8411";"66";"0.87778";"-0.093323";"46.8028";"1.39722";"6.7694"
"21.9047";"66.373";"0.83806";"-0.134556";"45.3111";"1.36111";"6.6278"
"21.9807";"66.656";"0.87722";"0.067267";"48.1222";"0.74444";"5.9306"
"21.9625";"67.16";"0.83389";"0.034715";"43.8361";"0.67222";"7.3972"
"21.947";"67.34";"0.78722";"0.11718";"41.5722";"1.00278";"9.6944"
"21.9983";"67.643";"0.74667";"0.206156";"42.85";"1.23056";"8.2556"
"22.0087";"67.893";"0.66917";"0.217006";"43.95";"0.78333";"7.3333"
"21.8079";"67.767";"0.77389";"0.225687";"48.4528";"1.16389";"5.1583"
"21.7799";"68.24";"0.69611";"0.151902";"46.6167";"2.01667";"4.91389"
"21.7687";"68.387";"0.85333";"0.078118";"46.3694";"1.40556";"4.93056"
"21.8407";"68.263";"1.03389";"0.071607";"45.175";"1.30556";"6.6917"
"21.8197";"68.313";"0.76667";"0.032545";"47.4794";"1.23529";"4.88529"
"21.7977";"68.386";"0.78278";"-0.008688";"48.275";"0.70556";"4.58611"
"21.7763";"68.516";"0.410833";"-0.102004";"46.1944";"1.49722";"3.18889"
"21.7144";"69.033";"0.69167";"-0.20183";"43.3472";"1.69722";"5.4278"
"21.6222";"69.858";"0.80806";"-0.223532";"45.1389";"0.73333";"5.9444"
"21.6929";"70.062";"0.465278";"-0.314678";"45.0583";"-0.052778";"4.78611"
"21.5278";"69.681";"0.84917";"-0.312508";"40.8417";"1.93333";"4.86111"
"21.38";"70.01";"0.86";"-0.425355";"40.7861";"1.65278";"5.7833"
"21.3438";"70.175";"0.488055";"-0.470928";"41.0028";"0.98611";"6.0722"
"21.3062";"69.878";"0.89861";"-0.494799";"43.0667";"1.96389";"4.65"
"21.3071";"69.737";"1.10028";"-0.60982";"44.675";"1.51667";"4.03889"
"21.2867";"70.128";"0.478889";"-0.60548";"42.2";"1.58889";"4.29444"
"21.3021";"70.232";"1.33139";"-0.69879";"42.1444";"0.82778";"5.3417"
"21.5013";"69.504";"1.32111";"-0.58812";"48.5583";"1.87778";"2.65556"
"21.5987";"69.285";"1.54611";"-0.477438";"47.1195";"0.76389";"4.01944"
"21.6432";"69.506";"1.345";"-0.416674";"45.4417";"0.50833";"4.42778"
"21.4924";"69.658";"1.64";"-0.381952";"47.7444";"0.444444";"3.62222"
"21.5273";"69.602";"0.63861";"-0.360251";"45.4917";"0.75556";"4.81111"
"21.3609";"69.913";"0.81389";"-0.390633";"43.1639";"1.2";"4.78611"
"21.2044";"70.781";"0.87056";"-0.481778";"41.9171";"1.89143";"5.2714"
"21.0571";"71.338";"0.74417";"-0.53603";"40.6583";"1.43889";"4.46111"
"21.0015";"71.676";"0.65583";"-0.69445";"40.5528";"2.43333";"4.275"
"20.9627";"71.863";"0.58278";"-0.79211";"40.1333";"0.444444";"5.1778"
"20.9577";"72.26";"0.63";"-0.82249";"40.375";"1.44444";"4.71111"
"20.9295";"72.472";"0.51917";"-0.85287";"41.7139";"1.73333";"3.43333"
"20.9414";"73.288";"0.2425";"-0.9744";"39.0556";"1.38333";"3.91667"
"20.8388";"73.52";"0.399167";"-1.00478";"39.3528";"1.67778";"4.25556"
"20.7198";"73.403";"0.491944";"-1.11112";"38.8778";"1.73611";"4.05556"
"20.7335";"73.367";"0.406944";"-1.05035";"38.5886";"1.16571";"4.54571"
"20.681";"73.524";"0.280278";"-1.06121";"37.6278";"1.46667";"3.475"
"20.6324";"73.755";"0.467778";"-1.06555";"35.05";"1.81944";"5.5583"
"20.6322";"73.795";"0.64389";"-1.0395";"35.6972";"1.43889";"5.2611"
"20.6111";"73.68";"0.50694";"-1.00044";"36.1667";"1.68056";"3.62222"
"20.5866";"73.623";"0.77056";"-1.05904";"36.2278";"1.21944";"4.78611"
"20.5399";"73.894";"0.79778";"-1.06338";"35.9556";"0.92778";"5.4667"
"20.446";"74.694";"0.316389";"-1.18707";"34.6472";"0.79444";"6.45"
"20.396";"74.86";"0.62056";"-1.1198";"36.7278";"0.62222";"5.0806"
"20.2771";"74.865";"0.3025";"-1.13716";"35.4889";"0.91667";"5.8556"
"20.2624";"74.806";"0.449445";"-1.11763";"36.3";"1.56111";"3.83056"
"20.2676";"74.754";"0.447222";"-1.07423";"35.4083";"0.86111";"4.89722"
"20.2493";"74.84";"0.383056";"-1.02865";"34.7";"1.13611";"5.2639"
"20.2036";"75.168";"0.58056";"-0.99827";"33.4";"1.18611";"5.425"
"20.2059";"75.234";"0.64833";"-0.9744";"34.925";"2.09722";"3.24167"
"20.2129";"75.295";"0.454444";"-0.9961";"35.5555";"3.09722";"3.98056"
"20.1877";"75.607";"0.471389";"-1.10895";"36.075";"0.99167";"4.46944"
"20.1476";"76.551";"0.498056";"-1.14801";"33.6056";"-0.061111";"5.4472"
"20.0972";"76.831";"0.53667";"-1.27605";"33.8945";"0.60278";"4.03889"
"19.9425";"76.709";"0.475";"-1.2066";"32.8";"1.15833";"4.475"
"19.9431";"76.942";"0.57111";"-1.2435";"32.7278";"0.216667";"4.675"
"19.8069";"77.568";"0.67833";"-1.19792";"29.5833";"1.21944";"5.7083"
"19.7448";"77.801";"0.53361";"-1.21963";"30.4861";"1.26389";"4.91111"
"19.7591";"77.446";"0.81028";"-1.20877";"34.4889";"1.16667";"3.25556"
"19.7172";"77.401";"1.04333";"-1.07206";"35.3694";"0.227778";"4.24722"
"19.6968";"77.557";"0.61083";"-1.1415";"35.4444";"0.525";"3.76667"
"19.7554";"77.317";"0.354444";"-1.19358";"33.4889";"-0.65";"4.94722"
"19.7815";"77.226";"0.263056";"-1.16103";"33.6167";"1.28056";"3.52778"
"19.8355";"77.142";"0.67833";"-1.04601";"33.0611";"1.21389";"3.94444"
"19.671";"76.724";"0.51111";"-1.05035";"34.5833";"1.05556";"4.47222"
"19.6454";"76.85";"0.61806";"-1.0981";"34.7639";"1.06667";"3.51667"
"19.5929";"76.839";"0.54333";"-1.07857";"35.0444";"1.33611";"3.03611"
"19.554";"77.084";"0.86778";"-1.0395";"35.4194";"1.10556";"3.91389"
"19.5944";"77.253";"0.3275";"-1.03299";"35.75";"3.18333";"0.008333"
"19.5903";"77.511";"0.535";"-1.10461";"35.6471";"1.81176";"2.47059"
"19.556";"78.005";"0.52694";"-1.11763";"32.7139";"0.78889";"3.85556"
"19.5137";"78.278";"0.73444";"-1.15886";"30.9333";"1.325";"2.92222"
"19.4592";"78.207";"0.79528";"-1.04167";"32.7472";"2.025";"3.53333"
"19.5397";"78.21";"0.72722";"-1.04818";"33.95";"1.48333";"2.94444"
"19.4089";"78.095";"0.80028";"-1.01997";"33.1611";"0.70278";"2.59444"
"19.4015";"78.077";"0.362778";"-0.99827";"33.0333";"1.14444";"2.62778"
"19.3804";"78.086";"0.269722";"-0.99176";"33.7445";"1.00556";"3.14444"
"19.3438";"78.126";"0.478333";"-1.00044";"33.95";"1.64167";"2.55"
"19.327";"78.53";"0.84167";"-1.05904";"31.4945";"1.05278";"3.225"
"19.3268";"78.773";"0.71917";"-1.0547";"29.975";"1.14444";"4.65"
"19.3832";"78.729";"0.308889";"-1.04818";"32.2";"0.56944";"4.70278"
"19.4681";"78.699";"0.56667";"-1.02431";"33.7417";"1.18611";"3.68889"
"19.4436";"78.373";"0.333333";"-1.01129";"31.6667";"1.68611";"3.93889"
"19.5015";"78.358";"0.444167";"-1.02431";"31.8028";"1.29444";"3.28889"
"19.4959";"78.211";"0.50167";"-1.03516";"32.5028";"0.58333";"4.67222"
"19.3455";"78.174";"0.965";"-1.02214";"32.7306";"1.56389";"4.05278"
"19.3724";"78.539";"1.32556";"-0.93317";"36.3445";"1.69167";"2.55"
"19.4089";"78.645";"1.91306";"-0.85504";"37.4333";"1.83889";"2.06111"
"19.4223";"78.702";"0.80361";"-0.86372";"36.6083";"0.625";"2.85556"
"19.3685";"78.391";"0.89944";"-0.94619";"34.1333";"1.25278";"2.51944"
"19.3207";"78.85";"1.01444";"-1.03082";"34.2647";"0.58824";"2.63235"
"19.3503";"79.156";"0.50361";"-0.9961";"35.8167";"1.33333";"1.21389"
"19.4612";"78.949";"0.57806";"-0.96789";"34.9528";"1.28333";"2.71389"
"19.5336";"78.89";"1.62833";"-0.98308";"35.625";"0.75278";"3.09722"
"19.5258";"78.953";"0.86528";"-0.97006";"35.6167";"-0.275";"4.04722"
"19.3767";"79.069";"1.03972";"-0.96138";"32.9778";"0.79167";"3.18333"
"19.3077";"79.375";"0.89833";"-1.01563";"32.6028";"2.25556";"2.11944"
"19.2702";"79.556";"0.77139";"-0.87674";"32.5694";"1.51667";"3.16389"
"19.2398";"79.604";"0.94167";"-0.8941";"29.4333";"2.02222";"3.24444"
"19.2799";"79.323";"0.8475";"-0.86806";"31.4806";"1.99722";"3.07778"
